DIM_SUBSCRIPTION_REWRITE.REWRITE_SUBSCRIPTION_TYPE TEXT
DIM_SUBSCRIPTION_REWRITE.REWRITE_SUBSCRIPTION_RATE NUMBER
DIM_SUBSCRIPTION_REWRITE.REWRITE_MONTHS NUMBER
DIM_SUBSCRIPTION_REWRITE.REWRITE_PREV_SUBSCRIPTION TEXT
DIM_SUBSCRIPTION_REWRITE.CREATE_REASON TEXT
DIM_SUBSCRIPTION_REWRITE.DAYS NUMBER
DIM_SUBSCRIPTION_REWRITE.REWRITE_MONTHLY_VALUE NUMBER
DIM_SUBSCRIPTION_REWRITE.PREVIOUS_MONTHLY_VALUE NUMBER
DIM_SUBSCRIPTION_REWRITE.SUBSCRIPTION_SRC_NUM TEXT
DIM_SUBSCRIPTION_REWRITE.REWRITE_TYPE TEXT
DIM_SUBSCRIPTION_REWRITE_HR.PREVIOUS_SUBSCRIPTION_TYPE TEXT
DIM_SUBSCRIPTION_REWRITE_HR.PREVIOUS_CLUB_OF_REVENUE TEXT
DIM_SUBSCRIPTION_REWRITE_HR.PREVIOUS_SUBSCRIPTION_SRC_NUM TEXT
DIM_SUBSCRIPTION_REWRITE_HR.PREVIOUS_EFFECTIVE_DATE DATE
DIM_SUBSCRIPTION_REWRITE_HR.PREVIOUS_SUBSCRIPTION_END_DATE DATE
DIM_SUBSCRIPTION_REWRITE_HR.PREVIOUS_RATEPLAN_NAME TEXT
DIM_SUBSCRIPTION_REWRITE_HR.PREVIOUS_SUBSCRIPTION_RATE NUMBER
DIM_SUBSCRIPTION_REWRITE_HR.PREVIOUS_MONTHS NUMBER
DIM_SUBSCRIPTION_REWRITE_HR.PREVIOUS_PREV_SUBSCRIPTION TEXT
DIM_SUBSCRIPTION_REWRITE_HR.IS_AAR BOOLEAN
DIM_SUBSCRIPTION_REWRITE_HR.REWRITE_CLUB_OF_REVENUE TEXT
DIM_SUBSCRIPTION_REWRITE_HR.REWRITE_EFFECTIVE_DATE DATE
DIM_SUBSCRIPTION_REWRITE_HR.REWRITE_SUBSCRIPTION_END_DATE DATE
DIM_SUBSCRIPTION_REWRITE_HR.REWRITE_SUBSCRIPTION_SRC_NUM TEXT
DIM_SUBSCRIPTION_REWRITE_HR.REWRITE_RATEPLAN_NAME TEXT
DIM_SUBSCRIPTION_REWRITE_HR.REWRITE_SUBSCRIPTION_TYPE TEXT
DIM_SUBSCRIPTION_REWRITE_HR.REWRITE_SUBSCRIPTION_RATE NUMBER
DIM_SUBSCRIPTION_REWRITE_HR.REWRITE_MONTHS NUMBER
DIM_SUBSCRIPTION_REWRITE_HR.REWRITE_PREV_SUBSCRIPTION TEXT
DIM_SUBSCRIPTION_REWRITE_HR.CREATE_REASON TEXT
DIM_SUBSCRIPTION_REWRITE_HR.DAYS NUMBER
DIM_SUBSCRIPTION_REWRITE_HR.REWRITE_MONTHLY_VALUE NUMBER
DIM_SUBSCRIPTION_REWRITE_HR.PREVIOUS_MONTHLY_VALUE NUMBER
DIM_SUBSCRIPTION_REWRITE_HR.SUBSCRIPTION_SRC_NUM TEXT
DIM_SUBSCRIPTION_REWRITE_HR.REWRITE_TYPE TEXT
DIM_SUBSCRIPTION_TYPE.SUBSCRIPTION_TYPE_ID NUMBER
DIM_SUBSCRIPTION_TYPE.AGREEMENT_TYPE_ID NUMBER
DIM_SUBSCRIPTION_TYPE.AGREEMENT_SRC_TYPE TEXT
DIM_SUBSCRIPTION_TYPE.SUBSCRIPTION_TYPE_DESC TEXT
DIM_SUBSCRIPTION_TYPE.CREATE_DATE DATE
DIM_SUBSCRIPTION_TYPE.UPDATE_DATE DATE
DIM_SUBSCRIPTION_TYPE.AUDT_CREATE_DATE TEXT
DIM_SUBSCRIPTION_TYPE.AUDT_UPDATE_DATE TEXT
DIM_SUBSCRIPTION_TYPE.AUDT_USER_ID TEXT
DIM_SUBSCRIPTION_TYPE.AUDT_SRC_SYS_CODE TEXT
DIM_SUBSCRIPTION_TYPE.AUDT_BATCH_ID NUMBER
DIM_TENURE_BUCKET.TENURE_BUCKET_ID NUMBER
DIM_TENURE_BUCKET.TENURE_BUCKET_DESC TEXT
DIM_TFGO_USER.TFGO_USER_ID TEXT
DIM_TFGO_USER.USER_SRC_ID NUMBER
DIM_TFGO_USER.CUSTOMER_SRC_NUM TEXT
DIM_TFGO_USER.CUSTOMER_ID TEXT
DIM_TFGO_USER.CLUB_ID TEXT
DIM_TFGO_USER.FIRST_NAME TEXT
DIM_TFGO_USER.LAST_NAME TEXT
DIM_TFGO_USER.PHONE TEXT
DIM_TFGO_USER.EMAIL TEXT
DIM_TFGO_USER.GENDER TEXT
DIM_TFGO_USER.CITY TEXT
DIM_TFGO_USER.STATE TEXT
DIM_TFGO_USER.ZIP TEXT
DIM_TFGO_USER.BIRTHDAY TEXT
DIM_TFGO_USER.IS_ACTIVE BOOLEAN
DIM_TFGO_USER.JOIN_DATE TEXT
DIM_TFGO_USER.PRIMARY_GOAL TEXT
DIM_TFGO_USER.FREQUENCY TEXT
DIM_TFGO_USER.GYM_FAMILIARITY TEXT
DIM_TFGO_USER.INTENSITY NUMBER
DIM_TFGO_USER.WEIGHT NUMBER
DIM_TFGO_USER.PLAN_PER_WEEK TEXT
DIM_TFGO_USER.PLAN_WORKOUT_DURATION TEXT
DIM_TFGO_USER.PLAN_STRENGTH_OPTIONS TEXT
DIM_TFGO_USER.PLAN_CARDIO_OPTIONS TEXT
DIM_TFGO_USER.PLAN_GX_CLASSES TEXT
DIM_TFGO_USER.REGISTERDATE TIMESTAMP_TZ
DIM_TFGO_USER.REGISTRATION_SOURCE TEXT
DIM_TFGO_USER.PLANSTARTDATE DATE
DIM_TFGO_USER.PLANNAME TEXT
DIM_TFGO_USER.AUDT_CREATE_DATE TIMESTAMP_NTZ
DIM_TFGO_USER.AUDT_UPDATE_DATE TIMESTAMP_NTZ
DIM_TFGO_USER.AUDT_USER_ID TEXT
DIM_TFGO_USER.AUDT_SRC_SYS_CODE TEXT
DIM_TFGO_USER.AUDT_BATCH_ID TEXT
FACT_ADJUSTMENTS.DATE_ID DATE
FACT_ADJUSTMENTS.CLUB_SRC_NUM TEXT
FACT_ADJUSTMENTS.METRIC_NAME TEXT
FACT_ADJUSTMENTS.VALUE NUMBER
FACT_ADJUSTMENTS.PERIOD_FLAG TEXT
FACT_AGG_CHECK_IN.CLUB_ID TEXT
FACT_AGG_CHECK_IN.DATE_ID NUMBER
FACT_AGG_CHECK_IN.CLUB_SRC_NUM TEXT
FACT_AGG_CHECK_IN.CHECKIN_DATE TIMESTAMP_NTZ
FACT_AGG_CHECK_IN.BUDDY_CHECK_INS NUMBER
FACT_AGG_CHECK_IN.GYMPASS_CHECK_INS NUMBER
FACT_AGG_CHECK_IN.HEALTHCARE_CHECK_INS NUMBER
FACT_AGG_CHECK_IN.MEMBER_CHECK_INS NUMBER
FACT_AGG_CHECK_IN.CLUB_CHECK_INS NUMBER
FACT_AGG_CHECK_IN.UNIQUE_MEMBER_HEALTHCARE_CHECK_INS NUMBER
FACT_AGG_CHECK_IN.AUDT_CREATE_DATE TIMESTAMP_NTZ
FACT_AGG_CHECK_IN.AUDT_UPDATE_DATE TIMESTAMP_NTZ
FACT_AGG_CHECK_IN.AUDT_USER_ID TEXT
FACT_AGG_CHECK_IN.AUDT_SRC_SYS_CODE TEXT
FACT_AGG_CHECK_IN.AUDT_BATCH_ID TEXT
FACT_AGG_CHECK_IN_BY_MONTH.CLUB_ID TEXT
FACT_AGG_CHECK_IN_BY_MONTH.DATE_MONTH TEXT
FACT_AGG_CHECK_IN_BY_MONTH.CLUB_SRC_NUM TEXT
FACT_AGG_CHECK_IN_BY_MONTH.CHECKIN_DATE TIMESTAMP_NTZ
FACT_AGG_CHECK_IN_BY_MONTH.BUDDY_CHECK_INS NUMBER
FACT_AGG_CHECK_IN_BY_MONTH.GYMPASS_CHECK_INS NUMBER
FACT_AGG_CHECK_IN_BY_MONTH.HEALTHCARE_CHECK_INS NUMBER
FACT_AGG_CHECK_IN_BY_MONTH.MEMBER_CHECK_INS NUMBER
FACT_AGG_CHECK_IN_BY_MONTH.CLUB_CHECK_INS NUMBER
FACT_AGG_CHECK_IN_BY_MONTH.UNIQUE_MEMBER_HEALTHCARE_CHECK_INS NUMBER
FACT_AGG_CHECK_IN_BY_MONTH.AUDT_CREATE_DATE TIMESTAMP_NTZ
FACT_AGG_CHECK_IN_BY_MONTH.AUDT_UPDATE_DATE TIMESTAMP_NTZ
FACT_AGG_CHECK_IN_BY_MONTH.AUDT_USER_ID TEXT
FACT_AGG_CHECK_IN_BY_MONTH.AUDT_SRC_SYS_CODE TEXT
FACT_AGG_CHECK_IN_BY_MONTH.AUDT_BATCH_ID TEXT
FACT_AGG_CHECK_IN_LM_BY_MEMBER.CLUB_ID TEXT
FACT_AGG_CHECK_IN_LM_BY_MEMBER.DATE_ID NUMBER
FACT_AGG_CHECK_IN_LM_BY_MEMBER.CLUB_SRC_NUM TEXT
FACT_AGG_CHECK_IN_LM_BY_MEMBER.CUSTOMER_SRC_NUM TEXT
FACT_AGG_CHECK_IN_LM_BY_MEMBER.CHECKIN_DATE TIMESTAMP_NTZ
FACT_AGG_CHECK_IN_LM_BY_MEMBER.BUDDY_CHECK_INS NUMBER
FACT_AGG_CHECK_IN_LM_BY_MEMBER.GYMPASS_CHECK_INS NUMBER
FACT_AGG_CHECK_IN_LM_BY_MEMBER.HEALTHCARE_CHECK_INS NUMBER
FACT_AGG_CHECK_IN_LM_BY_MEMBER.MEMBER_CHECK_INS NUMBER
FACT_AGG_CHECK_IN_LM_BY_MEMBER.CLUB_CHECK_INS NUMBER
FACT_AGG_CHECK_IN_LM_BY_MEMBER.AUDT_CREATE_DATE TIMESTAMP_NTZ
FACT_AGG_CHECK_IN_LM_BY_MEMBER.AUDT_UPDATE_DATE TIMESTAMP_NTZ
FACT_AGG_CHECK_IN_LM_BY_MEMBER.AUDT_USER_ID TEXT
FACT_AGG_CHECK_IN_LM_BY_MEMBER.AUDT_SRC_SYS_CODE TEXT
FACT_AGG_CHECK_IN_LM_BY_MEMBER.AUDT_BATCH_ID TEXT
FACT_AGG_LEAD_EMPLOYEE.CLUB_ID TEXT
FACT_AGG_LEAD_EMPLOYEE.DATE_ID NUMBER
FACT_AGG_LEAD_EMPLOYEE.EMPLOYEE_SRC_NUM TEXT
FACT_AGG_LEAD_EMPLOYEE.LEAD_CALLS NUMBER
FACT_AGG_LEAD_EMPLOYEE.LEAD_APPOINTMENTS NUMBER
FACT_AGG_LEAD_EMPLOYEE.LEAD_APPOINTMENT_SHOWS NUMBER
FACT_AGG_LEAD_EMPLOYEE.AUDT_CREATE_DATE TIMESTAMP_NTZ
FACT_AGG_LEAD_EMPLOYEE.AUDT_UPDATE_DATE TIMESTAMP_NTZ
FACT_AGG_LEAD_EMPLOYEE.AUDT_USER_ID TEXT
FACT_AGG_LEAD_EMPLOYEE.AUDT_SRC_SYS_CODE TEXT
FACT_AGG_LEAD_EMPLOYEE.AUDT_BATCH_ID TEXT
FACT_AGG_LEAD_INTERACTION.CLUB_ID TEXT
FACT_AGG_LEAD_INTERACTION.DAY_ID NUMBER
FACT_AGG_LEAD_INTERACTION.LEAD_CALLS NUMBER
FACT_AGG_LEAD_INTERACTION.LEAD_APPOINTMENTS_SET NUMBER
FACT_AGG_LEAD_INTERACTION.LEAD_APPOINTMENT_SHOWS NUMBER
FACT_AGG_LEAD_INTERACTION.GUEST_VISITS NUMBER
FACT_AGG_LEAD_INTERACTION.AUDT_CREATE_DATE TIMESTAMP_NTZ
FACT_AGG_LEAD_INTERACTION.AUDT_UPDATE_DATE TIMESTAMP_NTZ
FACT_AGG_LEAD_INTERACTION.AUDT_USER_ID TEXT
FACT_AGG_LEAD_INTERACTION.AUDT_SRC_SYS_CODE TEXT
FACT_AGG_LEAD_INTERACTION.AUDT_BATCH_ID TEXT
FACT_AGG_MEMBER.DATE_ID NUMBER
FACT_AGG_MEMBER.DATE_DAY DATE
FACT_AGG_MEMBER.CLUB_SRC_NUM TEXT
FACT_AGG_MEMBER.PRODUCT_HIERARCHY_ID TEXT
FACT_AGG_MEMBER.PRODUCT_HIERARCHY_CODE TEXT
FACT_AGG_MEMBER.MEMBER_TYPE_ID TEXT
FACT_AGG_MEMBER.MEMBER_TYPE_CODE TEXT
FACT_AGG_MEMBER.ACTIVE_MEMBERS NUMBER
FACT_AGG_MEMBER.INACTIVE_MEMBERS NUMBER
FACT_AGG_MEMBER.TOTAL_MEMBERS NUMBER
FACT_AGG_MEMBER.MEMBER_ADD NUMBER
FACT_AGG_MEMBER.MEMBER_DROP NUMBER
FACT_AGG_MEMBER.MEMBER_DROP_SILENT NUMBER
FACT_AGG_MEMBER.MEMBER_ADD_TRANSFER NUMBER
FACT_AGG_MEMBER.MEMBER_DROP_TRANSFER NUMBER
FACT_AGG_MEMBER.MEMBER_MIGRATE_FROM NUMBER
FACT_AGG_MEMBER.MEMBER_MIGRATE_TO NUMBER
FACT_AGG_MEMBER.MEMBER_STABLE NUMBER
FACT_AGG_MEMBER.AUDT_CREATE_DATE TIMESTAMP_NTZ
FACT_AGG_MEMBER.AUDT_UPDATE_DATE TIMESTAMP_NTZ
FACT_AGG_MEMBER.AUDT_USER_ID TEXT
FACT_AGG_MEMBER.AUDT_SRC_SYS_CODE TEXT
FACT_AGG_MEMBER.AUDT_BATCH_ID TEXT
FACT_AGG_MEMBER_RETENTION.FACT_AGG_MEMBER_RETENTION_ID TEXT
FACT_AGG_MEMBER_RETENTION.DATE_ID NUMBER
FACT_AGG_MEMBER_RETENTION.DATE_DAY DATE
FACT_AGG_MEMBER_RETENTION.CLUB_SRC_NUM TEXT
FACT_AGG_MEMBER_RETENTION.PRODUCT_HIERARCHY_CODE TEXT
FACT_AGG_MEMBER_RETENTION.MEMBER_TYPE_CODE TEXT
FACT_AGG_MEMBER_RETENTION.MEMBERSHIP_TYPE_ID NUMBER
FACT_AGG_MEMBER_RETENTION.MEMBERSHIP_PRODUCT_ID NUMBER
FACT_AGG_MEMBER_RETENTION.IS_FITNESS_MEMBER TEXT
FACT_AGG_MEMBER_RETENTION.SALES_CHANNEL TEXT
FACT_AGG_MEMBER_RETENTION.REWRITE_TYPE TEXT
FACT_AGG_MEMBER_RETENTION.CANCEL_REASON_TOP_LEVEL TEXT
FACT_AGG_MEMBER_RETENTION.AT_RISK_CATEGORY TEXT
FACT_AGG_MEMBER_RETENTION.DROP_CATEGORY TEXT
FACT_AGG_MEMBER_RETENTION.DROP_TYPE TEXT
FACT_AGG_MEMBER_RETENTION.IS_TFGO TEXT
FACT_AGG_MEMBER_RETENTION.IS_SMART_START TEXT
FACT_AGG_MEMBER_RETENTION.TFGO_CLUB TEXT
FACT_AGG_MEMBER_RETENTION.USAGE_BUCKET TEXT
FACT_AGG_MEMBER_RETENTION.PROMO_CODE TEXT
FACT_AGG_MEMBER_RETENTION.IS_WASH BOOLEAN
FACT_AGG_MEMBER_RETENTION.IS_TAP_ELIGIBLE TEXT
FACT_AGG_MEMBER_RETENTION.TENURE_BUCKET NUMBER
FACT_AGG_MEMBER_RETENTION.PRICING_BUCKET NUMBER
FACT_AGG_MEMBER_RETENTION.ADD_TYPE_ID NUMBER
FACT_AGG_MEMBER_RETENTION.SUM_TENURE NUMBER
FACT_AGG_MEMBER_RETENTION.SUM_MONTHLY_VALUE NUMBER
FACT_AGG_MEMBER_RETENTION.SUB_COUNT NUMBER
FACT_AGG_MEMBER_RETENTION.ACTIVE_MEMBERS NUMBER
FACT_AGG_MEMBER_RETENTION.INACTIVE_MEMBERS NUMBER
FACT_AGG_MEMBER_RETENTION.TOTAL_MEMBERS NUMBER
FACT_AGG_MEMBER_RETENTION.MEMBER_ADD NUMBER
FACT_AGG_MEMBER_RETENTION.MEMBER_DROP NUMBER
FACT_AGG_MEMBER_RETENTION.MEMBER_DROP_SILENT NUMBER
FACT_AGG_MEMBER_RETENTION.MEMBER_ADD_TRANSFER NUMBER
FACT_AGG_MEMBER_RETENTION.MEMBER_DROP_TRANSFER NUMBER
FACT_AGG_MEMBER_RETENTION.MEMBER_MIGRATE_FROM NUMBER
FACT_AGG_MEMBER_RETENTION.MEMBER_MIGRATE_TO NUMBER
FACT_AGG_MEMBER_RETENTION.MEMBER_STABLE NUMBER
FACT_AGG_MEMBER_RETENTION.AUDT_CREATE_DATE TIMESTAMP_NTZ
FACT_AGG_MEMBER_RETENTION.AUDT_UPDATE_DATE TIMESTAMP_NTZ
FACT_AGG_MEMBER_RETENTION.AUDT_USER_ID TEXT
FACT_AGG_MEMBER_RETENTION.AUDT_SRC_SYS_CODE TEXT
FACT_AGG_MEMBER_RETENTION.AUDT_BATCH_ID TEXT
FACT_AGG_MEMBER_RETENTION_WASH.FACT_AGG_MEMBER_RETENTION_ID TEXT
FACT_AGG_MEMBER_RETENTION_WASH.DATE_ID NUMBER
FACT_AGG_MEMBER_RETENTION_WASH.DATE_DAY DATE
FACT_AGG_MEMBER_RETENTION_WASH.CLUB_SRC_NUM TEXT
FACT_AGG_MEMBER_RETENTION_WASH.PRODUCT_HIERARCHY_CODE TEXT
FACT_AGG_MEMBER_RETENTION_WASH.MEMBER_TYPE_CODE TEXT
FACT_AGG_MEMBER_RETENTION_WASH.MEMBERSHIP_TYPE_ID NUMBER
FACT_AGG_MEMBER_RETENTION_WASH.MEMBERSHIP_PRODUCT_ID NUMBER
FACT_AGG_MEMBER_RETENTION_WASH.FITNESS_MEMBER_ID TEXT
FACT_AGG_MEMBER_RETENTION_WASH.SALES_CHANNEL TEXT
FACT_AGG_MEMBER_RETENTION_WASH.REWRITE_TYPE TEXT
FACT_AGG_MEMBER_RETENTION_WASH.CANCEL_REASON_TOP_LEVEL TEXT
FACT_AGG_MEMBER_RETENTION_WASH.AT_RISK_CATEGORY TEXT
FACT_AGG_MEMBER_RETENTION_WASH.DROP_CATEGORY TEXT
FACT_AGG_MEMBER_RETENTION_WASH.DROP_TYPE TEXT
FACT_AGG_MEMBER_RETENTION_WASH.IS_TFGO TEXT
FACT_AGG_MEMBER_RETENTION_WASH.IS_SMART_START TEXT
FACT_AGG_MEMBER_RETENTION_WASH.TFGO_CLUB TEXT
FACT_AGG_MEMBER_RETENTION_WASH.USAGE_BUCKET TEXT
FACT_AGG_MEMBER_RETENTION_WASH.PROMO_CODE TEXT
FACT_AGG_MEMBER_RETENTION_WASH.IS_WASH BOOLEAN
FACT_AGG_MEMBER_RETENTION_WASH.TENURE_BUCKET NUMBER
FACT_AGG_MEMBER_RETENTION_WASH.PRICING_BUCKET NUMBER
FACT_AGG_MEMBER_RETENTION_WASH.ADD_TYPE_ID NUMBER
FACT_AGG_MEMBER_RETENTION_WASH.FIRST_TAP_DATE_ID TEXT
FACT_AGG_MEMBER_RETENTION_WASH.FIRST_TAP_DATE_DAY TIMESTAMP_NTZ
FACT_AGG_MEMBER_RETENTION_WASH.SUM_TENURE NUMBER
FACT_AGG_MEMBER_RETENTION_WASH.PT_YIELD NUMBER
FACT_AGG_MEMBER_RETENTION_WASH.SUM_MONTHLY_VALUE NUMBER
FACT_AGG_MEMBER_RETENTION_WASH.SUB_COUNT NUMBER
FACT_AGG_MEMBER_RETENTION_WASH.ACTIVE_MEMBERS NUMBER
FACT_AGG_MEMBER_RETENTION_WASH.INACTIVE_MEMBERS NUMBER
FACT_AGG_MEMBER_RETENTION_WASH.TOTAL_MEMBERS NUMBER
FACT_AGG_MEMBER_RETENTION_WASH.MEMBER_ADD NUMBER
FACT_AGG_MEMBER_RETENTION_WASH.NEW_MONTHLY_MEMBER_ADD NUMBER
FACT_AGG_MEMBER_RETENTION_WASH.MEMBER_DROP NUMBER
FACT_AGG_MEMBER_RETENTION_WASH.FIRST_INVOICE_TAP_COUNT NUMBER
FACT_AGG_MEMBER_RETENTION_WASH.MEMBER_DROP_SILENT NUMBER
FACT_AGG_MEMBER_RETENTION_WASH.MEMBER_ADD_TRANSFER NUMBER
FACT_AGG_MEMBER_RETENTION_WASH.MEMBER_DROP_TRANSFER NUMBER
FACT_AGG_MEMBER_RETENTION_WASH.MEMBER_MIGRATE_FROM NUMBER
FACT_AGG_MEMBER_RETENTION_WASH.MEMBER_MIGRATE_TO NUMBER
FACT_AGG_MEMBER_RETENTION_WASH.MEMBER_STABLE NUMBER
FACT_AGG_MEMBER_RETENTION_WASH.AUDT_CREATE_DATE TIMESTAMP_NTZ
FACT_AGG_MEMBER_RETENTION_WASH.AUDT_UPDATE_DATE TIMESTAMP_NTZ
FACT_AGG_MEMBER_RETENTION_WASH.AUDT_USER_ID TEXT
FACT_AGG_MEMBER_RETENTION_WASH.AUDT_SRC_SYS_CODE TEXT
FACT_AGG_MEMBER_RETENTION_WASH.AUDT_BATCH_ID TEXT
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.FACT_AGG_MEMBER_RETENTION_ID TEXT
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.DATE_ID NUMBER
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.DATE_DAY DATE
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.CLUB_SRC_NUM TEXT
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.PRODUCT_HIERARCHY_CODE TEXT
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.MEMBER_TYPE_CODE TEXT
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.MEMBERSHIP_TYPE_ID NUMBER
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.MEMBERSHIP_PRODUCT_ID NUMBER
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.FITNESS_MEMBER_ID TEXT
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.SALES_CHANNEL TEXT
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.REWRITE_TYPE TEXT
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.CANCEL_REASON_TOP_LEVEL TEXT
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.AT_RISK_CATEGORY TEXT
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.DROP_CATEGORY TEXT
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.DROP_TYPE TEXT
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.IS_TFGO TEXT
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.IS_SMART_START TEXT
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.TFGO_CLUB TEXT
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.USAGE_BUCKET TEXT
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.PROMO_CODE TEXT
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.IS_WASH BOOLEAN
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.TENURE_BUCKET NUMBER
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.PRICING_BUCKET NUMBER
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.ADD_TYPE_ID NUMBER
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.FIRST_TAP_DATE_ID TEXT
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.FIRST_TAP_DATE_DAY TIMESTAMP_NTZ
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.SUM_TENURE NUMBER
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.PT_YIELD NUMBER
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.SUM_MONTHLY_VALUE NUMBER
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.SUB_COUNT NUMBER
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.ACTIVE_MEMBERS NUMBER
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.INACTIVE_MEMBERS NUMBER
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.TOTAL_MEMBERS NUMBER
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.MEMBER_ADD NUMBER
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.NEW_MONTHLY_MEMBER_ADD NUMBER
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.MEMBER_DROP NUMBER
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.FIRST_INVOICE_TAP_COUNT NUMBER
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.MEMBER_DROP_SILENT NUMBER
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.MEMBER_ADD_TRANSFER NUMBER
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.MEMBER_DROP_TRANSFER NUMBER
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.MEMBER_MIGRATE_FROM NUMBER
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.MEMBER_MIGRATE_TO NUMBER
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.MEMBER_STABLE NUMBER
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.AUDT_CREATE_DATE TIMESTAMP_NTZ
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.AUDT_UPDATE_DATE TIMESTAMP_NTZ
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.AUDT_USER_ID TEXT
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.AUDT_SRC_SYS_CODE TEXT
FACT_AGG_MEMBER_RETENTION_WASH_10272025_BK.AUDT_BATCH_ID TEXT
FACT_AGG_MEMBER_RETENTION_WASH_10292025_BK.FACT_AGG_MEMBER_RETENTION_ID TEXT
FACT_AGG_MEMBER_RETENTION_WASH_10292025_BK.DATE_ID NUMBER
FACT_AGG_MEMBER_RETENTION_WASH_10292025_BK.DATE_DAY DATE
FACT_AGG_MEMBER_RETENTION_WASH_10292025_BK.CLUB_SRC_NUM TEXT
FACT_AGG_MEMBER_RETENTION_WASH_10292025_BK.PRODUCT_HIERARCHY_CODE TEXT
FACT_AGG_MEMBER_RETENTION_WASH_10292025_BK.MEMBER_TYPE_CODE TEXT
FACT_AGG_MEMBER_RETENTION_WASH_10292025_BK.MEMBERSHIP_TYPE_ID NUMBER
FACT_AGG_MEMBER_RETENTION_WASH_10292025_BK.MEMBERSHIP_PRODUCT_ID NUMBER
FACT_AGG_MEMBER_RETENTION_WASH_10292025_BK.FITNESS_MEMBER_ID TEXT
FACT_AGG_MEMBER_RETENTION_WASH_10292025_BK.SALES_CHANNEL TEXT
FACT_AGG_MEMBER_RETENTION_WASH_10292025_BK.REWRITE_TYPE TEXT
FACT_AGG_MEMBER_RETENTION_WASH_10292025_BK.CANCEL_REASON_TOP_LEVEL TEXT
FACT_AGG_MEMBER_RETENTION_WASH_10292025_BK.AT_RISK_CATEGORY TEXT
FACT_AGG_MEMBER_RETENTION_WASH_10292025_BK.DROP_CATEGORY TEXT
FACT_AGG_MEMBER_RETENTION_WASH_10292025_BK.DROP_TYPE TEXT
FACT_AGG_MEMBER_RETENTION_WASH_10292025_BK.IS_TFGO TEXT
FACT_AGG_MEMBER_RETENTION_WASH_10292025_BK.IS_SMART_START TEXT
FACT_AGG_MEMBER_RETENTION_WASH_10292025_BK.TFGO_CLUB TEXT
FACT_AGG_MEMBER_RETENTION_WASH_10292025_BK.USAGE_BUCKET TEXT
FACT_AGG_MEMBER_RETENTION_WASH_10292025_BK.PROMO_CODE TEXT
FACT_AGG_MEMBER_RETENTION_WASH_10292025_BK.IS_WASH BOOLEAN
FACT_AGG_MEMBER_RETENTION_WASH_10292025_BK.TENURE_BUCKET NUMBER
FACT_AGG_MEMBER_RETENTION_WASH_10292025_BK.PRICING_BUCKET NUMBER
FACT_AGG_MEMBER_RETENTION_WASH_10292025_BK.ADD_TYPE_ID NUMBER
